"Date","Site.Name","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","month","day","Ozone","PM2.5"
2018-05-18,"Triple Oak","Wake",35.8652,-78.8197,5,18,NA,25
2018-05-19,"Blackstone","Lee",35.4325,-79.2887,5,19,20,0
2018-05-19,"Bryson City","Swain",35.434767,-83.442133,5,19,37,36
2018-05-19,"Triple Oak","Wake",35.8652,-78.8197,5,19,NA,13
2018-05-20,"Blackstone","Lee",35.4325,-79.2887,5,20,27,21
2018-05-20,"Bryson City","Swain",35.434767,-83.442133,5,20,32,38
2018-05-20,"Triple Oak","Wake",35.8652,-78.8197,5,20,NA,29
2018-05-21,"Blackstone","Lee",35.4325,-79.2887,5,21,36,27
2018-05-21,"Bryson City","Swain",35.434767,-83.442133,5,21,29,25
2018-05-21,"Triple Oak","Wake",35.8652,-78.8197,5,21,NA,38
2018-05-22,"Blackstone","Lee",35.4325,-79.2887,5,22,29,22
2018-05-22,"Bryson City","Swain",35.434767,-83.442133,5,22,25,22
2018-05-22,"Triple Oak","Wake",35.8652,-78.8197,5,22,NA,38
2018-05-23,"Blackstone","Lee",35.4325,-79.2887,5,23,30,21
2018-05-23,"Bryson City","Swain",35.434767,-83.442133,5,23,36,15
2018-05-23,"Triple Oak","Wake",35.8652,-78.8197,5,23,NA,25
2018-05-24,"Blackstone","Lee",35.4325,-79.2887,5,24,44,33
2018-05-24,"Bryson City","Swain",35.434767,-83.442133,5,24,37,33
2018-05-24,"Triple Oak","Wake",35.8652,-78.8197,5,24,NA,30
2018-05-25,"Blackstone","Lee",35.4325,-79.2887,5,25,35,33
2018-05-25,"Bryson City","Swain",35.434767,-83.442133,5,25,26,15
2018-05-25,"Triple Oak","Wake",35.8652,-78.8197,5,25,NA,34
2018-05-26,"Blackstone","Lee",35.4325,-79.2887,5,26,23,17
2018-05-26,"Bryson City","Swain",35.434767,-83.442133,5,26,29,10
2018-05-26,"Triple Oak","Wake",35.8652,-78.8197,5,26,NA,25
2018-05-27,"Blackstone","Lee",35.4325,-79.2887,5,27,24,18
2018-05-27,"Bryson City","Swain",35.434767,-83.442133,5,27,23,NA
2018-05-27,"Triple Oak","Wake",35.8652,-78.8197,5,27,NA,23
2018-05-28,"Blackstone","Lee",35.4325,-79.2887,5,28,17,5
2018-05-28,"Bryson City","Swain",35.434767,-83.442133,5,28,13,NA
2018-05-28,"Triple Oak","Wake",35.8652,-78.8197,5,28,NA,15
2018-05-29,"Blackstone","Lee",35.4325,-79.2887,5,29,22,6
2018-05-29,"Bryson City","Swain",35.434767,-83.442133,5,29,19,NA
2018-05-29,"Triple Oak","Wake",35.8652,-78.8197,5,29,NA,20
2018-05-30,"Blackstone","Lee",35.4325,-79.2887,5,30,21,20
2018-05-30,"Bryson City","Swain",35.434767,-83.442133,5,30,29,8
2018-05-30,"Triple Oak","Wake",35.8652,-78.8197,5,30,NA,24
2018-05-31,"Blackstone","Lee",35.4325,-79.2887,5,31,23,25
2018-05-31,"Bryson City","Swain",35.434767,-83.442133,5,31,31,20
2018-05-31,"Triple Oak","Wake",35.8652,-78.8197,5,31,NA,28
2018-06-01,"Blackstone","Lee",35.4325,-79.2887,6,1,43,24
2018-06-01,"Bryson City","Swain",35.434767,-83.442133,6,1,44,18
2018-06-01,"Triple Oak","Wake",35.8652,-78.8197,6,1,NA,35
2018-06-02,"Blackstone","Lee",35.4325,-79.2887,6,2,44,18
2018-06-02,"Bryson City","Swain",35.434767,-83.442133,6,2,39,27
2018-06-02,"Triple Oak","Wake",35.8652,-78.8197,6,2,NA,28
2018-06-03,"Blackstone","Lee",35.4325,-79.2887,6,3,42,23
2018-06-03,"Bryson City","Swain",35.434767,-83.442133,6,3,42,32
2018-06-03,"Triple Oak","Wake",35.8652,-78.8197,6,3,NA,27
2018-06-04,"Blackstone","Lee",35.4325,-79.2887,6,4,71,19
2018-06-04,"Bryson City","Swain",35.434767,-83.442133,6,4,58,23
2018-06-04,"Triple Oak","Wake",35.8652,-78.8197,6,4,NA,23
2018-06-05,"Blackstone","Lee",35.4325,-79.2887,6,5,48,30
2018-06-05,"Bryson City","Swain",35.434767,-83.442133,6,5,46,26
2018-06-05,"Triple Oak","Wake",35.8652,-78.8197,6,5,NA,33
2018-06-06,"Blackstone","Lee",35.4325,-79.2887,6,6,67,37
2018-06-06,"Bryson City","Swain",35.434767,-83.442133,6,6,58,33
2018-06-06,"Triple Oak","Wake",35.8652,-78.8197,6,6,NA,45
2018-06-07,"Blackstone","Lee",35.4325,-79.2887,6,7,58,44
2018-06-07,"Bryson City","Swain",35.434767,-83.442133,6,7,61,41
2018-06-07,"Triple Oak","Wake",35.8652,-78.8197,6,7,NA,45
2018-06-08,"Blackstone","Lee",35.4325,-79.2887,6,8,50,45
2018-06-08,"Bryson City","Swain",35.434767,-83.442133,6,8,43,17
2018-06-08,"Triple Oak","Wake",35.8652,-78.8197,6,8,NA,48
2018-06-09,"Blackstone","Lee",35.4325,-79.2887,6,9,44,37
2018-06-09,"Bryson City","Swain",35.434767,-83.442133,6,9,38,5
2018-06-09,"Triple Oak","Wake",35.8652,-78.8197,6,9,NA,42
2018-06-10,"Blackstone","Lee",35.4325,-79.2887,6,10,38,38
2018-06-10,"Bryson City","Swain",35.434767,-83.442133,6,10,41,7
2018-06-10,"Triple Oak","Wake",35.8652,-78.8197,6,10,NA,40
2018-06-11,"Blackstone","Lee",35.4325,-79.2887,6,11,39,45
2018-06-11,"Bryson City","Swain",35.434767,-83.442133,6,11,38,5
2018-06-11,"Triple Oak","Wake",35.8652,-78.8197,6,11,NA,37
2018-06-12,"Blackstone","Lee",35.4325,-79.2887,6,12,31,20
2018-06-12,"Bryson City","Swain",35.434767,-83.442133,6,12,37,14
2018-06-12,"Triple Oak","Wake",35.8652,-78.8197,6,12,NA,30
2018-06-13,"Blackstone","Lee",35.4325,-79.2887,6,13,37,25
2018-06-13,"Bryson City","Swain",35.434767,-83.442133,6,13,29,23
2018-06-13,"Triple Oak","Wake",35.8652,-78.8197,6,13,NA,35
2018-06-14,"Blackstone","Lee",35.4325,-79.2887,6,14,47,38
2018-06-14,"Bryson City","Swain",35.434767,-83.442133,6,14,43,30
2018-06-14,"Triple Oak","Wake",35.8652,-78.8197,6,14,NA,47
2018-06-15,"Blackstone","Lee",35.4325,-79.2887,6,15,46,52
2018-06-15,"Bryson City","Swain",35.434767,-83.442133,6,15,45,40
2018-06-15,"Triple Oak","Wake",35.8652,-78.8197,6,15,NA,48
2018-06-16,"Blackstone","Lee",35.4325,-79.2887,6,16,49,37
2018-06-16,"Bryson City","Swain",35.434767,-83.442133,6,16,40,38
2018-06-16,"Triple Oak","Wake",35.8652,-78.8197,6,16,NA,47
2018-06-17,"Blackstone","Lee",35.4325,-79.2887,6,17,44,40
2018-06-17,"Bryson City","Swain",35.434767,-83.442133,6,17,35,35
2018-06-17,"Triple Oak","Wake",35.8652,-78.8197,6,17,NA,47
2018-06-18,"Blackstone","Lee",35.4325,-79.2887,6,18,47,51
2018-06-18,"Bryson City","Swain",35.434767,-83.442133,6,18,32,NA
2018-06-18,"Triple Oak","Wake",35.8652,-78.8197,6,18,NA,59
2018-06-19,"Blackstone","Lee",35.4325,-79.2887,6,19,51,49
2018-06-19,"Bryson City","Swain",35.434767,-83.442133,6,19,39,NA
2018-06-19,"Triple Oak","Wake",35.8652,-78.8197,6,19,NA,57
2018-06-20,"Blackstone","Lee",35.4325,-79.2887,6,20,42,42
2018-06-20,"Bryson City","Swain",35.434767,-83.442133,6,20,27,NA
2018-06-20,"Triple Oak","Wake",35.8652,-78.8197,6,20,NA,40
2018-06-21,"Blackstone","Lee",35.4325,-79.2887,6,21,34,50
2018-06-21,"Bryson City","Swain",35.434767,-83.442133,6,21,19,NA
2018-06-21,"Triple Oak","Wake",35.8652,-78.8197,6,21,NA,52
2018-06-22,"Blackstone","Lee",35.4325,-79.2887,6,22,39,37
2018-06-22,"Bryson City","Swain",35.434767,-83.442133,6,22,38,23
2018-06-22,"Triple Oak","Wake",35.8652,-78.8197,6,22,NA,40
2018-06-23,"Blackstone","Lee",35.4325,-79.2887,6,23,41,30
2018-06-23,"Bryson City","Swain",35.434767,-83.442133,6,23,37,23
2018-06-23,"Triple Oak","Wake",35.8652,-78.8197,6,23,NA,36
2018-06-24,"Blackstone","Lee",35.4325,-79.2887,6,24,40,30
2018-06-24,"Bryson City","Swain",35.434767,-83.442133,6,24,24,25
2018-06-24,"Triple Oak","Wake",35.8652,-78.8197,6,24,NA,30
2018-06-25,"Blackstone","Lee",35.4325,-79.2887,6,25,43,36
2018-06-25,"Bryson City","Swain",35.434767,-83.442133,6,25,25,21
2018-06-25,"Triple Oak","Wake",35.8652,-78.8197,6,25,NA,44
2018-06-26,"Blackstone","Lee",35.4325,-79.2887,6,26,28,22
2018-06-26,"Bryson City","Swain",35.434767,-83.442133,6,26,22,15
2018-06-26,"Triple Oak","Wake",35.8652,-78.8197,6,26,NA,33
2018-06-27,"Blackstone","Lee",35.4325,-79.2887,6,27,31,26
2018-06-27,"Bryson City","Swain",35.434767,-83.442133,6,27,30,19
2018-06-27,"Triple Oak","Wake",35.8652,-78.8197,6,27,NA,33
2018-06-28,"Blackstone","Lee",35.4325,-79.2887,6,28,44,23
2018-06-28,"Bryson City","Swain",35.434767,-83.442133,6,28,31,NA
2018-06-28,"Triple Oak","Wake",35.8652,-78.8197,6,28,NA,33
2018-06-29,"Blackstone","Lee",35.4325,-79.2887,6,29,54,38
2018-06-29,"Bryson City","Swain",35.434767,-83.442133,6,29,34,NA
2018-06-29,"Triple Oak","Wake",35.8652,-78.8197,6,29,NA,46
2018-06-30,"Blackstone","Lee",35.4325,-79.2887,6,30,44,41
2018-06-30,"Bryson City","Swain",35.434767,-83.442133,6,30,39,NA
2018-06-30,"Triple Oak","Wake",35.8652,-78.8197,6,30,NA,52
2018-07-01,"Blackstone","Lee",35.4325,-79.2887,7,1,32,23
2018-07-01,"Bryson City","Swain",35.434767,-83.442133,7,1,27,NA
2018-07-01,"Triple Oak","Wake",35.8652,-78.8197,7,1,NA,32
2018-07-02,"Blackstone","Lee",35.4325,-79.2887,7,2,32,20
2018-07-02,"Bryson City","Swain",35.434767,-83.442133,7,2,29,NA
2018-07-02,"Triple Oak","Wake",35.8652,-78.8197,7,2,NA,40
2018-07-03,"Blackstone","Lee",35.4325,-79.2887,7,3,44,42
2018-07-03,"Bryson City","Swain",35.434767,-83.442133,7,3,31,24
2018-07-03,"Triple Oak","Wake",35.8652,-78.8197,7,3,NA,48
2018-07-04,"Blackstone","Lee",35.4325,-79.2887,7,4,27,30
2018-07-04,"Bryson City","Swain",35.434767,-83.442133,7,4,40,51
2018-07-04,"Triple Oak","Wake",35.8652,-78.8197,7,4,NA,39
2018-07-05,"Blackstone","Lee",35.4325,-79.2887,7,5,30,20
2018-07-05,"Bryson City","Swain",35.434767,-83.442133,7,5,29,38
2018-07-05,"Triple Oak","Wake",35.8652,-78.8197,7,5,NA,29
2018-07-06,"Blackstone","Lee",35.4325,-79.2887,7,6,31,17
2018-07-06,"Bryson City","Swain",35.434767,-83.442133,7,6,26,32
2018-07-06,"Triple Oak","Wake",35.8652,-78.8197,7,6,NA,28
2018-07-07,"Blackstone","Lee",35.4325,-79.2887,7,7,32,23
2018-07-07,"Bryson City","Swain",35.434767,-83.442133,7,7,28,29
2018-07-07,"Triple Oak","Wake",35.8652,-78.8197,7,7,NA,24
2018-07-08,"Blackstone","Lee",35.4325,-79.2887,7,8,37,16
2018-07-08,"Bryson City","Swain",35.434767,-83.442133,7,8,32,33
2018-07-08,"Triple Oak","Wake",35.8652,-78.8197,7,8,NA,15
2018-07-09,"Blackstone","Lee",35.4325,-79.2887,7,9,47,16
2018-07-09,"Bryson City","Swain",35.434767,-83.442133,7,9,37,34
2018-07-09,"Triple Oak","Wake",35.8652,-78.8197,7,9,NA,19
2018-07-10,"Blackstone","Lee",35.4325,-79.2887,7,10,51,30
2018-07-10,"Bryson City","Swain",35.434767,-83.442133,7,10,38,36
2018-07-10,"Triple Oak","Wake",35.8652,-78.8197,7,10,NA,40
2018-07-11,"Blackstone","Lee",35.4325,-79.2887,7,11,77,49
2018-07-11,"Bryson City","Swain",35.434767,-83.442133,7,11,37,38
2018-07-11,"Triple Oak","Wake",35.8652,-78.8197,7,11,NA,57
2018-07-12,"Blackstone","Lee",35.4325,-79.2887,7,12,54,54
2018-07-12,"Bryson City","Swain",35.434767,-83.442133,7,12,38,47
2018-07-12,"Triple Oak","Wake",35.8652,-78.8197,7,12,NA,48
2018-07-13,"Blackstone","Lee",35.4325,-79.2887,7,13,71,44
2018-07-13,"Bryson City","Swain",35.434767,-83.442133,7,13,37,43
2018-07-13,"Triple Oak","Wake",35.8652,-78.8197,7,13,NA,43
2018-07-14,"Blackstone","Lee",35.4325,-79.2887,7,14,49,36
2018-07-14,"Bryson City","Swain",35.434767,-83.442133,7,14,39,46
2018-07-14,"Triple Oak","Wake",35.8652,-78.8197,7,14,NA,33
2018-07-15,"Blackstone","Lee",35.4325,-79.2887,7,15,48,43
2018-07-15,"Bryson City","Swain",35.434767,-83.442133,7,15,33,36
2018-07-15,"Triple Oak","Wake",35.8652,-78.8197,7,15,NA,42
2018-07-16,"Blackstone","Lee",35.4325,-79.2887,7,16,41,47
2018-07-16,"Bryson City","Swain",35.434767,-83.442133,7,16,30,30
2018-07-16,"Triple Oak","Wake",35.8652,-78.8197,7,16,NA,52
2018-07-17,"Blackstone","Lee",35.4325,-79.2887,7,17,44,39
2018-07-17,"Bryson City","Swain",35.434767,-83.442133,7,17,5,26
2018-07-17,"Triple Oak","Wake",35.8652,-78.8197,7,17,NA,48
2018-07-18,"Blackstone","Lee",35.4325,-79.2887,7,18,49,30
2018-07-18,"Bryson City","Swain",35.434767,-83.442133,7,18,43,32
2018-07-18,"Triple Oak","Wake",35.8652,-78.8197,7,18,NA,24
2018-07-19,"Blackstone","Lee",35.4325,-79.2887,7,19,64,33
2018-07-19,"Bryson City","Swain",35.434767,-83.442133,7,19,37,36
2018-07-19,"Triple Oak","Wake",35.8652,-78.8197,7,19,NA,30
2018-07-20,"Blackstone","Lee",35.4325,-79.2887,7,20,39,35
2018-07-20,"Bryson City","Swain",35.434767,-83.442133,7,20,40,44
2018-07-20,"Triple Oak","Wake",35.8652,-78.8197,7,20,NA,33
2018-07-21,"Blackstone","Lee",35.4325,-79.2887,7,21,42,26
2018-07-21,"Bryson City","Swain",35.434767,-83.442133,7,21,44,22
2018-07-21,"Triple Oak","Wake",35.8652,-78.8197,7,21,NA,20
2018-07-22,"Blackstone","Lee",35.4325,-79.2887,7,22,43,20
2018-07-22,"Bryson City","Swain",35.434767,-83.442133,7,22,37,26
2018-07-22,"Triple Oak","Wake",35.8652,-78.8197,7,22,NA,25
2018-07-23,"Blackstone","Lee",35.4325,-79.2887,7,23,39,20
2018-07-23,"Bryson City","Swain",35.434767,-83.442133,7,23,36,20
2018-07-23,"Triple Oak","Wake",35.8652,-78.8197,7,23,NA,35
2018-07-24,"Blackstone","Lee",35.4325,-79.2887,7,24,39,17
2018-07-24,"Bryson City","Swain",35.434767,-83.442133,7,24,31,21
2018-07-24,"Triple Oak","Wake",35.8652,-78.8197,7,24,NA,24
2018-07-25,"Blackstone","Lee",35.4325,-79.2887,7,25,34,17
2018-07-25,"Bryson City","Swain",35.434767,-83.442133,7,25,35,25
2018-07-25,"Triple Oak","Wake",35.8652,-78.8197,7,25,NA,28
2018-07-26,"Blackstone","Lee",35.4325,-79.2887,7,26,40,23
2018-07-26,"Bryson City","Swain",35.434767,-83.442133,7,26,40,38
2018-07-26,"Triple Oak","Wake",35.8652,-78.8197,7,26,NA,34
2018-07-27,"Blackstone","Lee",35.4325,-79.2887,7,27,39,35
2018-07-27,"Bryson City","Swain",35.434767,-83.442133,7,27,42,44
2018-07-27,"Triple Oak","Wake",35.8652,-78.8197,7,27,NA,47
2018-07-28,"Blackstone","Lee",35.4325,-79.2887,7,28,42,32
2018-07-28,"Bryson City","Swain",35.434767,-83.442133,7,28,40,40
2018-07-28,"Triple Oak","Wake",35.8652,-78.8197,7,28,NA,46
2018-07-29,"Blackstone","Lee",35.4325,-79.2887,7,29,37,29
2018-07-29,"Bryson City","Swain",35.434767,-83.442133,7,29,40,36
2018-07-29,"Triple Oak","Wake",35.8652,-78.8197,7,29,NA,38
2018-07-30,"Blackstone","Lee",35.4325,-79.2887,7,30,25,8
2018-07-30,"Bryson City","Swain",35.434767,-83.442133,7,30,41,40
2018-07-30,"Triple Oak","Wake",35.8652,-78.8197,7,30,NA,24
2018-07-31,"Blackstone","Lee",35.4325,-79.2887,7,31,27,23
2018-07-31,"Bryson City","Swain",35.434767,-83.442133,7,31,31,27
2018-07-31,"Triple Oak","Wake",35.8652,-78.8197,7,31,NA,26
2018-08-01,"Blackstone","Lee",35.4325,-79.2887,8,1,29,NA
2018-08-01,"Bryson City","Swain",35.434767,-83.442133,8,1,31,25
2018-08-01,"Triple Oak","Wake",35.8652,-78.8197,8,1,NA,28
2018-08-02,"Blackstone","Lee",35.4325,-79.2887,8,2,25,NA
2018-08-02,"Bryson City","Swain",35.434767,-83.442133,8,2,23,7
2018-08-02,"Triple Oak","Wake",35.8652,-78.8197,8,2,NA,27
2018-08-03,"Blackstone","Lee",35.4325,-79.2887,8,3,17,NA
2018-08-03,"Bryson City","Swain",35.434767,-83.442133,8,3,25,10
2018-08-03,"Triple Oak","Wake",35.8652,-78.8197,8,3,NA,16
2018-08-04,"Blackstone","Lee",35.4325,-79.2887,8,4,26,NA
2018-08-04,"Bryson City","Swain",35.434767,-83.442133,8,4,27,15
2018-08-04,"Triple Oak","Wake",35.8652,-78.8197,8,4,NA,23
2018-08-05,"Blackstone","Lee",35.4325,-79.2887,8,5,31,NA
2018-08-05,"Bryson City","Swain",35.434767,-83.442133,8,5,29,25
2018-08-05,"Triple Oak","Wake",35.8652,-78.8197,8,5,NA,30
2018-08-06,"Blackstone","Lee",35.4325,-79.2887,8,6,37,NA
2018-08-06,"Bryson City","Swain",35.434767,-83.442133,8,6,24,27
2018-08-06,"Triple Oak","Wake",35.8652,-78.8197,8,6,NA,39
2018-08-07,"Bryson City","Swain",35.434767,-83.442133,8,7,26,27
2018-08-07,"Triple Oak","Wake",35.8652,-78.8197,8,7,NA,35
2018-08-08,"Bryson City","Swain",35.434767,-83.442133,8,8,26,27
2018-08-08,"Triple Oak","Wake",35.8652,-78.8197,8,8,NA,27
2018-08-09,"Bryson City","Swain",35.434767,-83.442133,8,9,32,18
2018-08-09,"Triple Oak","Wake",35.8652,-78.8197,8,9,NA,33
2018-08-10,"Bryson City","Swain",35.434767,-83.442133,8,10,28,19
2018-08-10,"Triple Oak","Wake",35.8652,-78.8197,8,10,NA,50
2018-08-11,"Bryson City","Swain",35.434767,-83.442133,8,11,31,24
2018-08-11,"Triple Oak","Wake",35.8652,-78.8197,8,11,NA,39
2018-08-12,"Bryson City","Swain",35.434767,-83.442133,8,12,36,41
2018-08-12,"Triple Oak","Wake",35.8652,-78.8197,8,12,NA,30
2018-08-13,"Bryson City","Swain",35.434767,-83.442133,8,13,31,45
2018-08-13,"Triple Oak","Wake",35.8652,-78.8197,8,13,NA,27
2018-08-14,"Bryson City","Swain",35.434767,-83.442133,8,14,34,47
2018-08-14,"Triple Oak","Wake",35.8652,-78.8197,8,14,NA,30
2018-08-15,"Bryson City","Swain",35.434767,-83.442133,8,15,28,54
2018-08-15,"Triple Oak","Wake",35.8652,-78.8197,8,15,NA,47
2018-08-16,"Bryson City","Swain",35.434767,-83.442133,8,16,37,59
2018-08-16,"Triple Oak","Wake",35.8652,-78.8197,8,16,NA,57
2018-08-17,"Bryson City","Swain",35.434767,-83.442133,8,17,28,54
2018-08-17,"Triple Oak","Wake",35.8652,-78.8197,8,17,NA,47
2018-08-18,"Bryson City","Swain",35.434767,-83.442133,8,18,27,31
2018-08-18,"Triple Oak","Wake",35.8652,-78.8197,8,18,NA,26
2018-08-19,"Bryson City","Swain",35.434767,-83.442133,8,19,30,24
2018-08-19,"Triple Oak","Wake",35.8652,-78.8197,8,19,NA,26
2018-08-20,"Bryson City","Swain",35.434767,-83.442133,8,20,31,29
2018-08-21,"Bryson City","Swain",35.434767,-83.442133,8,21,31,52
2018-08-21,"Triple Oak","Wake",35.8652,-78.8197,8,21,NA,30
2018-08-22,"Bryson City","Swain",35.434767,-83.442133,8,22,34,37
2018-08-22,"Triple Oak","Wake",35.8652,-78.8197,8,22,NA,30
2018-08-23,"Bryson City","Swain",35.434767,-83.442133,8,23,40,53
2018-08-23,"Triple Oak","Wake",35.8652,-78.8197,8,23,NA,42
2018-08-24,"Bryson City","Swain",35.434767,-83.442133,8,24,36,39
2018-08-24,"Triple Oak","Wake",35.8652,-78.8197,8,24,NA,31
2018-08-25,"Bryson City","Swain",35.434767,-83.442133,8,25,36,NA
2018-08-25,"Triple Oak","Wake",35.8652,-78.8197,8,25,NA,29
2018-08-26,"Bryson City","Swain",35.434767,-83.442133,8,26,33,NA
2018-08-26,"Triple Oak","Wake",35.8652,-78.8197,8,26,NA,41
2018-08-27,"Bryson City","Swain",35.434767,-83.442133,8,27,30,NA
2018-08-27,"Triple Oak","Wake",35.8652,-78.8197,8,27,NA,56
2018-08-28,"Bryson City","Swain",35.434767,-83.442133,8,28,36,NA
2018-08-28,"Triple Oak","Wake",35.8652,-78.8197,8,28,NA,53
2018-08-29,"Bryson City","Swain",35.434767,-83.442133,8,29,39,43
2018-08-29,"Triple Oak","Wake",35.8652,-78.8197,8,29,NA,40
2018-08-30,"Bryson City","Swain",35.434767,-83.442133,8,30,29,30
2018-08-30,"Triple Oak","Wake",35.8652,-78.8197,8,30,NA,45
2018-08-31,"Bryson City","Swain",35.434767,-83.442133,8,31,27,21
2018-08-31,"Triple Oak","Wake",35.8652,-78.8197,8,31,NA,26
2018-09-01,"Bryson City","Swain",35.434767,-83.442133,9,1,29,29
2018-09-01,"Triple Oak","Wake",35.8652,-78.8197,9,1,NA,35
2018-09-02,"Bryson City","Swain",35.434767,-83.442133,9,2,24,28
2018-09-02,"Triple Oak","Wake",35.8652,-78.8197,9,2,NA,24
2018-09-03,"Bryson City","Swain",35.434767,-83.442133,9,3,25,18
2018-09-03,"Triple Oak","Wake",35.8652,-78.8197,9,3,NA,22
2018-09-04,"Bryson City","Swain",35.434767,-83.442133,9,4,28,22
2018-09-04,"Triple Oak","Wake",35.8652,-78.8197,9,4,NA,39
2018-09-05,"Bryson City","Swain",35.434767,-83.442133,9,5,25,31
2018-09-05,"Triple Oak","Wake",35.8652,-78.8197,9,5,NA,34
2018-09-06,"Bryson City","Swain",35.434767,-83.442133,9,6,26,30
2018-09-06,"Triple Oak","Wake",35.8652,-78.8197,9,6,NA,33
2018-09-07,"Bryson City","Swain",35.434767,-83.442133,9,7,30,26
2018-09-07,"Triple Oak","Wake",35.8652,-78.8197,9,7,NA,35
2018-09-08,"Bryson City","Swain",35.434767,-83.442133,9,8,28,28
2018-09-08,"Triple Oak","Wake",35.8652,-78.8197,9,8,NA,33
2018-09-09,"Bryson City","Swain",35.434767,-83.442133,9,9,24,21
2018-09-09,"Triple Oak","Wake",35.8652,-78.8197,9,9,NA,23
2018-09-10,"Bryson City","Swain",35.434767,-83.442133,9,10,17,18
2018-09-10,"Triple Oak","Wake",35.8652,-78.8197,9,10,NA,23
2018-09-11,"Bryson City","Swain",35.434767,-83.442133,9,11,24,10
2018-09-12,"Bryson City","Swain",35.434767,-83.442133,9,12,24,20
2018-09-13,"Bryson City","Swain",35.434767,-83.442133,9,13,24,22
2018-09-14,"Bryson City","Swain",35.434767,-83.442133,9,14,23,14
2018-09-15,"Bryson City","Swain",35.434767,-83.442133,9,15,21,13
2018-09-16,"Bryson City","Swain",35.434767,-83.442133,9,16,12,9
2018-09-17,"Bryson City","Swain",35.434767,-83.442133,9,17,21,10
2018-09-18,"Bryson City","Swain",35.434767,-83.442133,9,18,27,22
2018-09-19,"Bryson City","Swain",35.434767,-83.442133,9,19,34,32
2018-09-20,"Bryson City","Swain",35.434767,-83.442133,9,20,35,44
2018-09-20,"Triple Oak","Wake",35.8652,-78.8197,9,20,NA,53
2018-09-21,"Bryson City","Swain",35.434767,-83.442133,9,21,36,48
2018-09-21,"Triple Oak","Wake",35.8652,-78.8197,9,21,NA,43
2018-09-22,"Bryson City","Swain",35.434767,-83.442133,9,22,34,43
2018-09-22,"Triple Oak","Wake",35.8652,-78.8197,9,22,NA,57
2018-09-23,"Bryson City","Swain",35.434767,-83.442133,9,23,31,43
2018-09-23,"Triple Oak","Wake",35.8652,-78.8197,9,23,NA,45
2018-09-24,"Bryson City","Swain",35.434767,-83.442133,9,24,24,30
2018-09-24,"Triple Oak","Wake",35.8652,-78.8197,9,24,NA,23
2018-09-25,"Bryson City","Swain",35.434767,-83.442133,9,25,22,27
2018-09-25,"Triple Oak","Wake",35.8652,-78.8197,9,25,NA,31
2018-09-26,"Bryson City","Swain",35.434767,-83.442133,9,26,16,23
2018-09-26,"Triple Oak","Wake",35.8652,-78.8197,9,26,NA,36
2018-09-27,"Bryson City","Swain",35.434767,-83.442133,9,27,13,20
2018-09-27,"Triple Oak","Wake",35.8652,-78.8197,9,27,NA,32
2018-09-28,"Bryson City","Swain",35.434767,-83.442133,9,28,27,22
2018-09-28,"Triple Oak","Wake",35.8652,-78.8197,9,28,NA,21
2018-09-29,"Bryson City","Swain",35.434767,-83.442133,9,29,29,24
2018-09-29,"Triple Oak","Wake",35.8652,-78.8197,9,29,NA,21
2018-09-30,"Bryson City","Swain",35.434767,-83.442133,9,30,29,25
2018-09-30,"Triple Oak","Wake",35.8652,-78.8197,9,30,NA,25
2018-10-01,"Bryson City","Swain",35.434767,-83.442133,10,1,29,35
2018-10-01,"Triple Oak","Wake",35.8652,-78.8197,10,1,NA,36
2018-10-02,"Bryson City","Swain",35.434767,-83.442133,10,2,32,36
2018-10-02,"Triple Oak","Wake",35.8652,-78.8197,10,2,NA,38
2018-10-03,"Bryson City","Swain",35.434767,-83.442133,10,3,28,37
2018-10-03,"Triple Oak","Wake",35.8652,-78.8197,10,3,NA,42
2018-10-04,"Bryson City","Swain",35.434767,-83.442133,10,4,31,30
2018-10-04,"Triple Oak","Wake",35.8652,-78.8197,10,4,NA,43
2018-10-05,"Bryson City","Swain",35.434767,-83.442133,10,5,28,32
2018-10-05,"Triple Oak","Wake",35.8652,-78.8197,10,5,NA,46
2018-10-06,"Bryson City","Swain",35.434767,-83.442133,10,6,32,37
2018-10-06,"Triple Oak","Wake",35.8652,-78.8197,10,6,NA,43
2018-10-07,"Bryson City","Swain",35.434767,-83.442133,10,7,30,46
2018-10-07,"Triple Oak","Wake",35.8652,-78.8197,10,7,NA,39
2018-10-08,"Bryson City","Swain",35.434767,-83.442133,10,8,32,36
2018-10-08,"Triple Oak","Wake",35.8652,-78.8197,10,8,NA,25
2018-10-09,"Bryson City","Swain",35.434767,-83.442133,10,9,NA,21
2018-10-09,"Triple Oak","Wake",35.8652,-78.8197,10,9,NA,19
2018-10-10,"Bryson City","Swain",35.434767,-83.442133,10,10,NA,17
2018-10-10,"Triple Oak","Wake",35.8652,-78.8197,10,10,NA,27
2018-10-11,"Bryson City","Swain",35.434767,-83.442133,10,11,NA,25
2018-10-11,"Triple Oak","Wake",35.8652,-78.8197,10,11,NA,17
2018-10-12,"Bryson City","Swain",35.434767,-83.442133,10,12,33,22
2018-10-12,"Triple Oak","Wake",35.8652,-78.8197,10,12,NA,20
2018-10-13,"Bryson City","Swain",35.434767,-83.442133,10,13,33,27
2018-10-13,"Triple Oak","Wake",35.8652,-78.8197,10,13,NA,18
2018-10-14,"Bryson City","Swain",35.434767,-83.442133,10,14,30,36
